Date,Price_MSFT,Price_AMZN,Price_AAPL,Price_FB,MSFT_size,AMZN_size,AAPL_size,FB_size,total_value,periodic_reinvestment,reinvestment_due_to_loss,MSFT_change,AMZN_change,AAPL_change,FB_change,total_value_percentage,Drawdown
2018-09-21,109.78645324707031,1915.010009765625,52.574195861816406,162.92999267578125,4107.838854243211,3770.999330840385,3827.981871948048,3823.05018482725,15529.87,0.0,0.0,0.0,0.0,0.0,0.0,55.3,-3.3289161970675774
2018-09-24,110.18041229248047,1934.3599853515625,53.330223083496094,165.41000366210938,4122.579473198032,3809.102914954433,3883.029000141805,3881.2420886256027,15695.95,0.0,0.0,0.0,0.0,0.0,0.0,56.96,-2.2950732811386043
2018-09-25,109.96900939941406,1974.550048828125,53.66838455200195,164.91000366210938,4114.669489840767,3888.2443824682755,3907.6508883136016,3869.509901929827,15780.07,0.0,0.0,0.0,0.0,0.0,0.0,57.8,-1.771431675687718
2018-09-26,109.51742553710938,1974.8499755859375,53.24085998535156,166.9499969482422,4097.7727445624605,3888.8349922286657,3876.522380038333,3917.377066111905,15780.51,0.0,0.0,0.0,0.0,0.0,0.0,57.81,-1.768739301951805
2018-09-27,109.93058776855469,2012.97998046875,54.33504104614258,168.83999633789062,4113.231881980967,3963.9198336471313,3956.1908408997365,3961.72471750042,15995.07,0.0,0.0,0.0,0.0,0.0,0.0,59.95,-0.4331353192270404
2018-09-28,109.89215850830078,2003.0,54.52585983276367,164.4600067138672,4111.793988654952,3944.267456125584,3970.0845551836896,3858.9510055112137,15885.1,0.0,0.0,0.0,0.0,0.0,0.0,58.85,-1.1176835402704977
2018-10-01,111.08361053466797,2004.3599853515625,54.89301681518555,162.44000244140625,4052.9225313820443,4052.9225313820443,4052.9225313820443,4052.9225313820443,16211.69,300.0,0.0,-103.45,105.98,56.1,241.37,62.12,0.0
2018-10-02,110.64161682128906,1971.31005859375,55.380924224853516,159.3300018310547,4036.7962435249933,3986.093821072419,4088.946256230858,3975.3271647428915,16087.16,0.0,0.0,0.0,0.0,0.0,0.0,60.87,-0.7681286713032254
2018-10-03,110.66082000732422,1952.760009765625,56.05482864379883,162.42999267578125,4037.4968781639072,3948.5846353955963,4138.702720021819,4052.672784989372,16177.46,0.0,0.0,0.0,0.0,0.0,0.0,61.77,-0.21116309707632785
2018-10-04,108.37399291992188,1909.4200439453125,55.069339752197266,158.85000610351562,3954.061230156993,3860.948918625057,4065.9410034150214,3963.3511399345202,15844.3,0.0,0.0,0.0,0.0,0.0,0.0,58.44,-2.2661908200309666
2018-10-05,107.73986053466797,1889.6500244140625,54.17562484741211,157.3300018310547,3930.924698856793,3820.972887278566,3999.955246311694,3925.426617211886,15677.28,0.0,0.0,0.0,0.0,0.0,0.0,56.77,-3.296452570529418
2018-10-08,106.50994873046875,1864.4200439453125,54.050025939941406,157.25,3886.0509570072145,3769.9565244218757,3990.681887485036,3923.4305496253296,15570.12,0.0,0.0,0.0,0.0,0.0,0.0,55.7,-3.957454170546082
2018-10-09,107.8647689819336,1870.3199462890625,54.798805236816406,157.89999389648438,3935.4820251612414,3781.8864408623817,4045.966596896335,3939.648075288521,15702.98,0.0,0.0,0.0,0.0,0.0,0.0,57.03,-3.1379022383277055
2018-10-10,102.00357818603516,1755.25,52.260189056396484,151.3800048828125,3721.6345266590915,3549.208887225198,3858.5326515040565,3776.9725644493365,14906.35,0.0,0.0,0.0,0.0,0.0,0.0,49.06,-8.051853234197992
2018-10-11,101.76338195800781,1719.3599853515625,51.7988395690918,153.35000610351562,3712.8708872721527,3476.6373680952297,3824.4697808435853,3826.1246342242544,14840.1,0.0,0.0,0.0,0.0,0.0,0.0,48.4,-8.460484036350714
2018-10-12,105.28009033203125,1788.6099853515625,53.64906311035156,153.74000549316406,3841.179163684642,3616.664552507903,3961.077551987086,3835.855225764362,15254.78,0.0,0.0,0.0,0.0,0.0,0.0,52.55,-5.902614867263923
2018-10-15,103.38721466064453,1760.949951171875,52.50173568725586,153.52000427246094,3772.11696431299,3560.7344917578675,3876.366792154139,3830.366135079074,15039.58,0.0,0.0,0.0,0.0,0.0,0.0,50.4,-7.230003368855542
2018-10-16,106.65409088134766,1819.9599609375,53.658721923828125,158.77999877929688,3891.3100313945806,3680.0558711029194,3961.7906922922975,3961.604438029672,15494.76,0.0,0.0,0.0,0.0,0.0,0.0,54.95,-4.422297040946866
2018-10-17,106.37545013427734,1831.72998046875,53.426849365234375,159.4199981689453,3881.14373092481,3703.855476813289,3944.670818551384,3977.572598011155,15507.24,0.0,0.0,0.0,0.0,0.0,0.0,55.07,-4.3453057378531
2018-10-18,104.25196075439453,1770.719970703125,52.178077697753906,154.9199981689453,3803.6675135831742,3580.489991059207,3852.470113956788,3865.2963660663922,15101.92,0.0,0.0,0.0,0.0,0.0,0.0,51.02,-6.845468500012175
2018-10-19,104.40570831298828,1764.030029296875,52.97273635864258,154.0500030517578,3809.2770444704975,3566.962573600681,3911.142239817843,3843.5897497179135,15130.97,0.0,0.0,0.0,0.0,0.0,0.0,51.31,-6.666291481968678
2018-10-22,105.33772277832031,1789.300048828125,53.296409606933594,154.77999877929688,3843.281902684386,3618.059897572005,3935.040044619152,3861.8033429676607,15258.19,0.0,0.0,0.0,0.0,0.0,0.0,52.58,-5.881588719633324
2018-10-23,103.86763000488281,1768.699951171875,53.79882049560547,154.38999938964844,3789.6450781698704,3576.40540409286,3972.134606529741,3852.072751427553,15190.26,0.0,0.0,0.0,0.0,0.0,0.0,51.9,-6.300590977246278
2018-10-24,98.3139419555664,1664.199951171875,51.95343017578125,146.0399932861328,3632.934816103863,3632.934816103862,3632.9348161038624,3632.9348161038624,14531.74,0.0,100.0,45.92,267.83,-202.95,-10.8,45.32,-10.362589268020539
2018-10-25,104.05979919433594,1782.1700439453125,53.091102600097656,150.9499969482422,3845.257955588215,3890.4625590856076,3712.4885577073774,3755.077544611974,15203.29,0.0,0.0,0.0,0.0,0.0,0.0,52.03,-6.220224422789167
2018-10-26,102.77224731445312,1642.81005859375,52.245689392089844,145.3699951171875,3797.679840430547,3586.240856399638,3653.3715549036365,3616.2677400521793,14653.56,0.0,0.0,0.0,0.0,0.0,0.0,46.54,-9.611151716307642
2018-10-29,99.7840347290039,1538.8800048828125,51.265037536621094,142.08999633789062,3566.5229779999945,3566.522977999994,3566.5229779999945,3566.5229779999945,14266.09,0.0,100.0,-120.74,207.16,-18.27,31.85,42.66,-12.001205293607919
2018-10-30,99.66873168945312,1530.4200439453125,51.52106857299805,146.22000122070312,3615.9602378944282,3615.9602378944287,3615.9602378944287,3615.9602378944287,14463.84,0.0,100.0,53.56,69.04,31.63,-54.23,44.64,-10.781412427802106
2018-10-31,102.62813568115234,1598.010009765625,52.86404800415039,151.7899932861328,3723.3267808458604,3775.656675388047,3710.2160512511814,3753.703841135006,14962.9,0.0,0.0,0.0,0.0,0.0,0.0,49.63,-7.703001767481643
2018-11-01,101.77298736572266,1665.530029296875,53.675636291503906,151.75,3861.8453767818105,3861.8453767818096,3861.84537678181,3861.84537678181,15447.38,300.0,0.0,169.54,-73.34,94.67,109.13,54.47,-4.714552353782031
2018-11-02,102.00357818603516,1665.530029296875,50.11528778076172,150.35000610351562,3870.595302635437,3861.8453767818096,3605.6860392143844,3826.217304579761,15164.34,0.0,0.0,0.0,0.0,0.0,0.0,51.64,-6.460437463380542
2018-11-05,103.30073547363281,1627.800048828125,48.692604064941406,148.67999267578125,3919.8168200904215,3774.361303798255,3503.327037809624,3783.7175771658594,14981.22,0.0,0.0,0.0,0.0,0.0,0.0,49.81,-7.590000654690721
2018-11-06,103.50251770019531,1642.81005859375,49.21916961669922,149.94000244140625,3927.4735842174964,3809.164841290341,3541.2122848625845,3815.7832304645667,15093.63,0.0,0.0,0.0,0.0,0.0,0.0,50.94,-6.896604709539888
2018-11-07,107.57649993896484,1755.489990234375,50.7119026184082,151.52999877929688,4082.0636172028335,4070.4345064468093,3648.611180147445,3856.2466242476503,15657.36,0.0,0.0,0.0,0.0,0.0,0.0,56.57,-3.4193485885258945
2018-11-08,107.37471771240234,1754.9100341796875,50.53496551513672,147.8699951171875,4074.406853075758,4069.089768994386,3635.880940108198,3763.1041647977554,15542.48,0.0,0.0,0.0,0.0,0.0,0.0,55.42,-4.127937268541137
2018-11-09,105.28009033203125,1712.4300537109375,49.560577392578125,144.9600067138672,3994.924789373547,3970.5919254891087,3565.7758323483554,3689.0486441265775,15220.34,0.0,0.0,0.0,0.0,0.0,0.0,52.2,-6.115025185619194
2018-11-12,102.685791015625,1636.8499755859375,47.064002990722656,141.5500030517578,3896.48233346873,3795.34526517698,3386.1527299926324,3602.268368163967,14680.25,0.0,0.0,0.0,0.0,0.0,0.0,46.8,-9.446525420038354
2018-11-13,102.7530517578125,1631.1700439453125,46.59377670288086,142.16000366210938,3899.034588177755,3782.1752728256292,3352.3209705351196,3617.792111405616,14651.32,0.0,0.0,0.0,0.0,0.0,0.0,46.51,-9.624950702252711
2018-11-14,101.2958984375,1599.010009765625,45.27762222290039,144.22000122070312,3644.7977599902424,3644.7977599902424,3644.797759990242,3644.7977599902424,14579.19,0.0,100.0,-198.94,-62.81,387.17,-25.42,45.79,-10.06988829003429
2018-11-15,103.5250473022461,1619.43994140625,46.39501953125,143.85000610351562,3725.006306577392,3691.3659294361723,3734.746988914899,3635.447064088718,14786.57,0.0,0.0,0.0,0.0,0.0,0.0,47.87,-8.790717226126144
2018-11-16,104.49969482421875,1593.4100341796875,46.90887451171875,139.52999877929688,3760.0757729591705,3632.033125405737,3776.111737985689,3526.269745511677,14694.49,0.0,0.0,0.0,0.0,0.0,0.0,46.94,-9.358677176272966
2018-11-19,100.9581527709961,1512.2900390625,45.049774169921875,131.5500030517578,3532.7060635946027,3532.7060635946027,3532.7060635946027,3532.7060635946027,14130.82,0.0,100.0,-99.94,85.58,-93.75,208.11,41.31,-12.835588732806302
2018-11-20,98.15000915527344,1495.4599609375,42.89738845825195,132.42999267578125,3487.023371538501,3487.023371538501,3487.023371538501,3487.023371538501,13948.09,0.0,100.0,52.58,-6.37,123.1,-69.31,39.48,-13.962743069026097
2018-11-21,99.50100708007812,1516.72998046875,42.848915100097656,134.82000732421875,3551.169640325752,3551.169640325752,3551.169640325752,3551.169640325752,14204.68,0.0,100.0,16.15,14.55,68.09,1.21,42.05,-12.380026688671864
2018-11-23,99.46240234375,1502.06005859375,41.760597229003906,131.72999572753906,3524.3416082594626,3524.341608259463,3524.341608259463,3524.341608259463,14097.37,0.0,100.0,-25.45,7.52,63.37,54.56,40.97,-13.041969567139377
2018-11-26,102.74340057373047,1581.3299560546875,42.32536697387695,136.3800048828125,3667.922464454603,3667.9224644546025,3667.922464454603,3667.9224644546025,14671.69,0.0,100.0,27.32,-42.41,95.92,19.17,46.72,-9.499319662450024
2018-11-27,103.38994598388672,1581.4200439453125,42.23326110839844,135.0,3691.00402902186,3668.131424891059,3659.940556741784,3630.807412911127,14649.88,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-9.633830216770601
2018-11-28,107.23064422607422,1677.75,43.857242584228516,136.75999450683594,3828.116323174529,3891.570441182415,3800.675027886043,3678.142235889666,15198.5,0.0,0.0,0.0,0.0,0.0,0.0,51.99,-6.249725288050511
2018-11-29,106.33318328857422,1673.5699462890625,43.52032470703125,138.67999267578125,3796.0771156415403,3881.8747335596827,3771.4776755934827,3729.7803365162026,15179.21,0.0,0.0,0.0,0.0,0.0,0.0,51.79,-6.3687392012967585
2018-11-30,107.0086898803711,1690.1700439453125,43.28520584106445,140.61000061035156,3820.1925896194616,3920.3789501353367,3751.1022404359096,3781.687648485204,15273.36,0.0,0.0,0.0,0.0,0.0,0.0,52.73,-5.787975772955967
2018-12-03,108.16668701171875,1772.3599853515625,44.79769515991211,141.08999633789062,3987.331176942382,3987.3311769423826,3987.331176942382,3987.3311769423826,15949.32,300.0,0.0,125.8,-123.69,105.16,192.73,59.49,-1.6183717781868112
2018-12-04,104.72163391113281,1668.4000244140625,42.82710647583008,137.92999267578125,3860.336738879394,3753.4493488567737,3811.933990347804,3898.0266093031173,15323.75,0.0,0.0,0.0,0.0,0.0,0.0,53.24,-5.477179931676989
2018-12-06,105.36820220947266,1699.18994140625,42.349605560302734,139.6300048828125,3884.1710820142057,3822.7183444181155,3769.4328241448497,3946.070495122242,15422.39,0.0,0.0,0.0,0.0,0.0,0.0,54.22,-4.868692737877323
2018-12-07,101.1511459350586,1629.1300048828125,40.839542388916016,137.4199981689453,3728.718415186479,3665.1024134202744,3635.025865462501,3883.6137022937055,14912.46,0.0,0.0,0.0,0.0,0.0,0.0,49.12,-8.014153484955589
2018-12-10,103.8241958618164,1641.030029296875,41.10858917236328,141.85000610351562,3827.2546244847285,3691.8742536472782,3658.9730489920535,4008.8097417727327,15186.91,0.0,0.0,0.0,0.0,0.0,0.0,51.87,-6.321231461349541
2018-12-11,104.78919982910156,1643.239990234375,40.873477935791016,142.0800018310547,3862.827410440652,3696.846068751855,3638.046383897172,4015.309629495345,15213.03,0.0,0.0,0.0,0.0,0.0,0.0,52.13,-6.160126582795867
2018-12-12,105.2620620727539,1663.5400390625,40.987403869628906,144.5,3880.258455234597,3742.515694705287,3648.1866472797533,4083.7009711753767,15354.66,0.0,0.0,0.0,0.0,0.0,0.0,53.55,-5.286483707109724
2018-12-13,105.61908721923828,1658.3800048828125,41.435813903808594,145.00999450683594,3893.4194157563456,3730.907011746517,3688.0985066501084,4098.1138781847885,15410.54,0.0,0.0,0.0,0.0,0.0,0.0,54.11,-4.941812401958401
2018-12-14,102.31879425048828,1591.9100341796875,40.10995864868164,144.05999755859375,3771.7612471381744,3581.367534041346,3570.0874354106354,4071.26610337406,14994.48,0.0,0.0,0.0,0.0,0.0,0.0,49.94,-7.5082104095195445
2018-12-17,99.28870391845703,1520.9100341796875,39.7366828918457,140.19000244140625,3670.1149633700716,3670.1149633700716,3670.1149633700716,3670.1149633700716,14680.46,0.0,100.0,10.05,248.48,133.25,-291.78,46.8,-9.445222923652462
2018-12-18,100.33091735839844,1551.47998046875,40.252967834472656,143.66000366210938,3708.6394177137977,3743.883440652438,3717.799494523694,3760.9581275132336,14931.28,0.0,0.0,0.0,0.0,0.0,0.0,49.31,-7.898063898401208
2018-12-19,100.06071472167969,1495.0799560546875,38.99740219116211,133.24000549316406,3624.109310572965,3624.1093105729656,3624.1093105729656,3624.1093105729656,14496.44,0.0,100.0,-74.54,16.33,22.27,135.94,44.96,-10.580345848921368
2018-12-20,97.95700073242188,1460.8299560546875,38.01332473754883,133.39999389648438,3587.5297757627986,3587.5297757627986,3587.5297757627986,3587.5297757627986,14350.12,0.0,100.0,39.62,46.44,54.87,-40.93,43.5,-11.48289294985727
2018-12-21,94.79180908203125,1377.449951171875,36.53477096557617,124.94999694824219,3440.661828086278,3440.6618280862785,3440.6618280862785,3440.6618280862785,13762.65,0.0,100.0,-30.95,57.9,-7.33,80.38,37.63,-15.106647081334302
2018-12-24,90.83531951904297,1343.9599609375,35.589473724365234,124.05999755859375,3380.4637168987674,3380.463716898767,3380.4637168987674,3380.4637168987674,13521.85,0.0,100.0,83.41,23.45,28.83,-35.69,35.22,-16.591948384810816
2018-12-26,97.0402603149414,1470.9000244140625,38.09573745727539,134.17999267578125,3671.4698126347935,3671.4698126347935,3671.4698126347935,3671.4698126347935,14685.88,0.0,100.0,60.09,-28.29,52.95,15.25,46.86,-9.411793978138927
2018-12-27,97.63855743408203,1461.6400146484375,37.84850311279297,134.52000427246094,3694.1060855052706,3648.356177612088,3647.642647366454,3680.7733033286077,14670.88,0.0,0.0,0.0,0.0,0.0,0.0,46.71,-9.504326197855683
2018-12-28,96.87620544433594,1478.02001953125,37.86789321899414,133.1999969482422,3665.262878491286,3689.24182072846,3649.511365347337,3644.654900378354,14648.67,0.0,0.0,0.0,0.0,0.0,0.0,46.49,-9.641309132361787
2018-12-31,98.01490783691406,1501.969970703125,38.2338981628418,131.08999633789062,3708.3451151460226,3749.0225816789834,3684.785025664815,3586.9204841583046,14729.07,0.0,0.0,0.0,0.0,0.0,0.0,47.29,-9.145356883829214
2019-01-02,97.5806655883789,1539.1300048828125,38.277523040771484,135.67999267578125,3808.798751109849,3808.798751109849,3808.7987511098486,3808.798751109849,15235.2,300.0,0.0,116.88,-32.98,119.81,96.29,52.35,-6.023401098390824
2019-01-03,93.9908676147461,1500.280029296875,34.46480178833008,131.74000549316406,3652.2374497750175,3652.237449775018,3652.2374497750175,3652.2374497750175,14608.95,0.0,100.0,-16.44,-60.42,222.82,-45.96,46.09,-9.886324707775584
2019-01-04,98.3623046875,1575.3900146484375,35.93607711791992,137.9499969482422,3822.099975694949,3835.0829826063737,3808.1485990878678,3824.3974802085677,15289.73,0.0,0.0,0.0,0.0,0.0,0.0,52.9,-5.68701400527406
2019-01-07,98.48775482177734,1629.510009765625,35.856101989746094,138.0500030517578,3826.9746373521325,3966.831102349905,3799.6736291762195,3827.169956459032,15420.65,0.0,0.0,0.0,0.0,0.0,0.0,54.21,-4.879446831673972
2019-01-08,99.20186614990234,1656.5799560546875,36.53962326049805,142.52999877929688,3854.7231218812562,4032.7293811176673,3872.10642592027,3951.3691935070315,15710.93,0.0,0.0,0.0,0.0,0.0,0.0,57.11,-3.0888944904850724
2019-01-09,100.62039947509766,1659.4200439453125,37.160133361816406,144.22999572753906,3909.8435890660853,4039.643207304939,3937.8619246437806,3998.4983286215397,15885.85,0.0,0.0,0.0,0.0,0.0,0.0,58.86,-2.0099266231269453
2019-01-10,99.97386169433594,1656.219970703125,37.278900146484375,144.1999969482422,3884.7208345313466,4031.85304339626,3950.44764910022,3997.666670350497,15864.69,0.0,0.0,0.0,0.0,0.0,0.0,58.65,-2.1404426402367394
2019-01-11,99.20186614990234,1640.56005859375,36.91288757324219,143.8000030517578,3854.7231218812562,3993.731015275384,3911.6612711806965,3986.5776113896072,15746.69,0.0,0.0,0.0,0.0,0.0,0.0,57.47,-2.868282715748516
2019-01-14,98.47809600830078,1617.2099609375,36.357826232910156,145.38999938964844,3826.599321311386,3936.888226295497,3852.8413822246143,4030.6571918367977,15646.99,0.0,0.0,0.0,0.0,0.0,0.0,56.47,-3.4833135810476423
2019-01-15,101.33450317382812,1674.56005859375,37.101959228515625,148.9499969482422,3937.591777137041,4076.4996123822502,3931.697207679668,4129.351254858363,16075.14,0.0,0.0,0.0,0.0,0.0,0.0,60.75,-0.8422951118207678
2019-01-16,101.69154357910156,1683.780029296875,37.55521011352539,147.5399932861328,3951.4654264852666,4098.944437101782,3979.728235582949,4090.2616240374277,16120.4,0.0,0.0,0.0,0.0,0.0,0.0,61.2,-0.5631146513033758
2019-01-17,102.40565490722656,1693.219970703125,37.7782096862793,148.3000030517578,3979.2139110143903,4121.9247520125555,4003.3595158641374,4111.331428291796,16215.83,0.0,0.0,0.0,0.0,0.0,0.0,62.16,0.0
2019-01-18,103.94000244140625,1696.199951171875,38.01089859008789,150.0399932861328,4038.834613190161,4129.179128565624,4028.0175752331197,4159.5693000942,16355.6,0.0,0.0,0.0,0.0,0.0,0.0,63.56,0.0
2019-01-22,101.98104858398438,1632.1700439453125,37.1577033996582,147.57000732421875,3962.714828129948,3973.3066110942887,3937.604421384362,4091.0937053289545,15964.72,0.0,0.0,0.0,0.0,0.0,0.0,59.65,-2.389891146750589
2019-01-23,102.97499084472656,1640.02001953125,37.3079833984375,144.3000030517578,4001.3368053466697,3992.4163601110886,3953.5296033385416,4000.4391466009615,15947.72,0.0,0.0,0.0,0.0,0.0,0.0,59.48,-2.493816712911312
2019-01-24,102.48284149169922,1654.9300537109375,37.01227569580078,145.8300018310547,3982.213178300514,4028.712907518976,3922.1934374615494,4042.855410506067,15975.97,0.0,0.0,0.0,0.0,0.0,0.0,59.76,-2.3210745492249885
2019-01-25,103.41889953613281,1670.5699462890625,38.23874282836914,149.00999450683594,4018.585927396269,4066.7862006834903,4052.162245058205,4131.014571400448,16268.55,0.0,0.0,0.0,0.0,0.0,0.0,62.69,-0.5322438141083574
2019-01-28,101.40204620361328,1637.8900146484375,37.884864807128906,147.47000122070312,3940.216321298754,3987.2311390528193,4014.661766460835,4088.32122907849,16030.43,0.0,0.0,0.0,0.0,0.0,0.0,60.3,-1.9881273014980105
2019-01-29,99.3369369506836,1593.8800048828125,37.49219512939453,144.19000244140625,3859.9716172883464,3880.0944694363407,3973.0505333186743,3997.389591933644,15710.51,0.0,0.0,0.0,0.0,0.0,0.0,57.11,-3.9441804688744475
2019-01-30,102.65654754638672,1670.4300537109375,40.05420684814453,150.4199981689453,3988.9629378705895,4066.4456503176943,4244.547093880632,4170.104202221384,16470.06,0.0,0.0,0.0,0.0,0.0,0.0,64.7,0.0
2019-01-31,100.77481079101562,1718.72998046875,40.34265899658203,166.69000244140625,3915.843605929172,4184.025567320887,4275.114388172985,4621.15867644459,16996.14,0.0,0.0,0.0,0.0,0.0,0.0,69.96,0.0
2019-02-01,99.18256378173828,1626.22998046875,40.36204528808594,165.7100067138672,4245.99457980209,4245.99457980209,4245.99457980209,4245.99457980209,16983.98,300.0,0.0,392.02,287.15,-31.17,-348.0,69.84,-0.0715687035859891
2019-02-04,102.03894805908203,1633.31005859375,41.508522033691406,169.25,4368.276074623325,4264.480263687134,4366.6013035933365,4336.699978972156,17336.06,0.0,0.0,0.0,0.0,0.0,0.0,73.36,0.0
2019-02-05,103.46714782714844,1658.81005859375,42.21871566772461,171.16000366210938,4429.417148647479,4331.059322667305,4441.312044815487,4385.640084386079,17587.43,0.0,0.0,0.0,0.0,0.0,0.0,75.87,0.0
2019-02-06,102.31879425048828,1640.260009765625,42.23326110839844,170.49000549316406,4380.25625910922,4282.626193451117,4442.842191809305,4368.472692686366,17474.2,0.0,0.0,0.0,0.0,0.0,0.0,74.74,-0.6438193213590071
2019-02-07,101.58540344238281,1614.3699951171875,41.43338394165039,166.3800048828125,4348.859879772373,4215.0288282638285,4358.696948666184,4263.161971501803,17185.75,0.0,0.0,0.0,0.0,0.0,0.0,71.86,-2.2839096120075952
2019-02-08,101.97140502929688,1588.219970703125,41.4820671081543,167.3300018310547,4365.384564992638,4146.752592271797,4363.818306110481,4287.503783882692,17163.46,0.0,0.0,0.0,0.0,0.0,0.0,71.63,-2.410638660652742
2019-02-11,101.56610107421875,1591.0,41.24351119995117,165.7899932861328,4348.033547527299,4154.0110916648655,4338.722771779142,4248.044079159622,17088.81,0.0,0.0,0.0,0.0,0.0,0.0,70.89,-2.8350768137349047
2019-02-12,103.14869689941406,1638.010009765625,41.598907470703125,165.0399932861328,4415.784299671437,4276.751570599925,4376.109644236274,4228.826797125772,17297.47,0.0,0.0,0.0,0.0,0.0,0.0,72.97,-1.6486565231851658
2019-02-13,103.07149505615234,1640.0,41.426082611083984,164.07000732421875,4412.479297304677,4281.947322646373,4357.92886543876,4203.9728053938015,17256.33,0.0,0.0,0.0,0.0,0.0,0.0,72.56,-1.8825964684969332
2019-02-14,103.1583480834961,1622.6500244140625,41.57700729370117,163.9499969482422,4416.197465793974,4236.6475168486995,4373.805795851405,4200.897774404295,17227.55,0.0,0.0,0.0,0.0,0.0,0.0,72.28,-2.0462345905837287
2019-02-15,104.4321517944336,1607.949951171875,41.48450469970703,162.5,4470.728861698142,4198.266456323035,4364.074735150358,4163.744440667506,17196.81,0.0,0.0,0.0,0.0,0.0,0.0,71.97,-2.220984747399879
2019-02-19,104.38389587402344,1627.5799560546875,41.608646392822266,162.2899932861328,4468.663031085457,4249.519289769068,4377.134156503575,4158.363429668322,17253.68,0.0,0.0,0.0,0.0,0.0,0.0,72.54,-1.8976548594496268
2019-02-20,103.84119415283203,1622.0999755859375,41.87642288208008,162.55999755859375,4445.430030457455,4235.211370442044,4405.303628934218,4165.281760673957,17251.23,0.0,0.0,0.0,0.0,0.0,0.0,72.51,-1.9116029844113092
2019-02-21,106.03141021728516,1619.43994140625,41.640296936035156,160.0399932861328,4539.192937804036,4228.266171518958,4380.463721047951,4100.711583566772,17248.63,0.0,0.0,0.0,0.0,0.0,0.0,72.49,-1.9263429252454056
2019-02-22,107.54322814941406,1631.56005859375,42.10523986816406,161.88999938964844,4603.913696178391,4259.911112580651,4429.374650998257,4148.114368974244,17441.31,0.0,0.0,0.0,0.0,0.0,0.0,74.41,-0.8307909877201536
2019-02-25,108.14407348632812,1633.0,42.411956787109375,164.6199951171875,4629.635818561218,4263.670718220444,4461.640567308494,4218.065166104008,17573.01,0.0,0.0,0.0,0.0,0.0,0.0,75.73,-0.08196951725940593
2019-02-26,108.89030456542969,1636.4000244140625,42.4362907409668,164.1300048828125,4661.581888478484,4272.547989828204,4464.200443435839,4205.510125400253,17603.84,0.0,0.0,0.0,0.0,0.0,0.0,76.04,0.0
2019-02-27,108.70614624023438,1641.0899658203125,42.56774139404297,162.80999755859375,4653.698090956114,4284.793161808607,4478.028750611284,4171.687521351907,17588.21,0.0,0.0,0.0,0.0,0.0,0.0,75.88,-0.08880404512756623
2019-02-28,108.57050323486328,1639.8299560546875,42.1490478515625,161.4499969482422,4647.89122890664,4281.503347514445,4433.9831503628,4136.840167624795,17500.22,0.0,0.0,0.0,0.0,0.0,0.0,75.0,-0.5886360595305007
2019-03-01,109.0550537109375,1671.72998046875,42.59209060668945,162.27999877929688,4493.031215414483,4493.031215414483,4493.031215414483,4493.031215414483,17972.12,300.0,0.0,-175.6,128.24,12.44,334.92,79.72,0.0
2019-03-04,108.79338836669922,1696.1700439453125,42.80630111694336,167.3699951171875,4482.250692003152,4558.717641685379,4515.62823978054,4633.95747006396,18190.55,0.0,0.0,0.0,0.0,0.0,0.0,81.91,0.0
2019-03-05,108.25069427490234,1692.4300537109375,42.72840881347656,171.25999450683594,4459.891879532824,4548.665843210316,4507.411396091212,4741.6595209458055,18257.63,0.0,0.0,0.0,0.0,0.0,0.0,82.58,0.0
2019-03-06,108.29913330078125,1668.949951171875,42.4825553894043,172.50999450683594,4461.887550965852,4485.559459475092,4481.4763670039165,4776.268154551395,18205.19,0.0,0.0,0.0,0.0,0.0,0.0,82.05,-0.2872065634506704
2019-03-07,106.98113250732422,1625.949951171875,41.99082946777344,169.1300048828125,4407.586365413828,4369.990351712455,4429.604296771025,4682.68669656058,17889.87,0.0,0.0,0.0,0.0,0.0,0.0,78.9,-2.0142863927080867
2019-03-08,107.09741973876953,1620.800048828125,42.09063720703125,169.60000610351562,4412.377359898346,4356.149197783807,4440.132995448118,4695.6995765937745,17904.36,0.0,0.0,0.0,0.0,0.0,0.0,79.04,-1.9349145336782558
2019-03-11,109.34579467773438,1670.6199951171875,43.548744201660156,172.07000732421875,4505.0096446111775,4490.047959211933,4593.948413967464,4764.086270395912,18353.09,0.0,0.0,0.0,0.0,0.0,0.0,83.53,0.0
2019-03-12,110.11138916015625,1673.0999755859375,44.03803253173828,171.9199981689453,4536.551877555175,4496.713287817565,4645.563343149498,4759.9329808820385,18438.76,0.0,0.0,0.0,0.0,0.0,0.0,84.39,0.0
2019-03-13,110.9642105102539,1690.81005859375,44.2327766418457,173.3699951171875,4571.687827855261,4544.311857390009,4666.106860813628,4800.078911370787,18582.19,0.0,0.0,0.0,0.0,0.0,0.0,85.82,0.0
2019-03-14,111.05142974853516,1686.219970703125,44.724491119384766,170.1699981689453,4575.2812308828825,4531.975290830204,4717.97772381154,4711.480893834214,18536.72,0.0,0.0,0.0,0.0,0.0,0.0,85.37,-0.2446984407459163
2019-03-15,112.33068084716797,1712.3599853515625,45.3062744140625,165.97999572753906,4627.985942154178,4602.230597105138,4779.3499285180915,4595.472686393292,18605.04,0.0,0.0,0.0,0.0,0.0,0.0,86.05,0.0
2019-03-18,113.93942260742188,1742.1500244140625,45.76878356933594,160.47000122070312,4694.265556902895,4682.295904888097,4828.139927845624,4442.917981548578,18647.62,0.0,0.0,0.0,0.0,0.0,0.0,86.48,0.0
